applications.postAddress;applications.inn;responsibleOrg.long;responsibleOrg.lat;address.OSM
"Страна: Российская Федерация; ОКАТО: 92401000000; Почтовый индекс: 420061; Субъект РФ: Татарстан; Город: Казань; Улица: Николая Ершова; Дом: 49; ";1660018020;49,060708;55,807461;дом 49,Николая Ершова улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92430000000; Почтовый индекс: 423800; Субъект РФ: Республика Татарстан; Город: город Набережные Челны; Улица: проспект Мусы Джалиля, ; Дом: дом 29/2; Офис: оф. 317 ; ";1650340800;49,060708;55,807461;дом м 29/2,проспект Мусы Джалиля, улица,город Набережные Челны,Россия
420111, г. Казань, а/я 777;1655062440;49,060708;55,807461;А/Я 777, Д. А/Я 777, КАЗАНЬ, РОССИЯ
"Страна: Российская Федерация; ОКАТО: 92401000000; Почтовый индекс: 420044; Субъект РФ: Татарстан; Город: Казань; Улица: Волгоградская; Дом: 49; Офис: помещение 100; ";1657113370;49,060708;55,807461;дом 49,Волгоградская улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92430000000; Почтовый индекс: 423800; Субъект РФ: Татарстан; Город: Набережные Челны; Населенный пункт: Промышленно-коммунальная зона; Улица: Мензелинский; Дом: 33; Офис: 6; ";1650348164;49,060708;55,807461;дом 33,Мензелинский улица,Набережные Челны,Россия
"Страна: Российская Федерация; ОКАТО: 92430000000; Почтовый индекс: 423800; Субъект РФ: Татарстан; Город: Набережные Челны; Улица: Моторная; Дом: 6; Офис: 17; ";1650165812;49,060708;55,807461;дом 6,Моторная улица,Набережные Челны,Россия
"Страна: Российская Федерация; ОКАТО: 92430000000; Почтовый индекс: 423818; Субъект РФ: Республика Татарстан; Город: г. Набережные Челны; Улица: пр-т Мира ; Дом: 78; Офис: 190; ";1650094216;49,060708;55,807461;дом 78,пр-т Мира улица,г. Набережные Челны,Россия
"Страна: Российская Федерация; ОКАТО: 78401368000; Почтовый индекс: 150049; Субъект РФ: Ярославская; Город: Ярославль; Улица: Лисицына; Дом: д.30 корп 2; Офис: 26; ";7604279630;49,060708;55,807461;дом 30 корп 2,Лисицына улица,Ярославль,Россия
"Страна: Российская Федерация; ОКАТО: 22401000000; Почтовый индекс: 603024; Субъект РФ: Нижегородская; Город: Нижний Новгород; Улица: Максима Горького ул.; Дом: 195; Офис: помещение П7; ";5260294785;49,060708;55,807461;дом 195,Максима Горького ул. улица,Нижний Новгород,Россия
"Страна: Российская Федерация; ОКАТО: 92244000026; Почтовый индекс: 423565; Субъект РФ: Татарстан; Город: Нижнекамский р-н, -; Населенный пункт: Трудовой; Улица: Полевая; Дом: 2; ";1,65121E+11;49,060708;55,807461;дом 2,Полевая улица,Нижнекамский р-н, -,Россия
"Страна: Российская Федерация; ОКАТО: 92430000000; Почтовый индекс: 423823; Субъект РФ: Татарстан; Город: Набережные Челны; Улица: Солнечный; Дом: 4; Офис: 137; ";1,65019E+11;49,060708;55,807461;дом 4,Солнечный улица,Набережные Челны,Россия
"Страна: Российская Федерация; ОКАТО: 80401390000; Почтовый индекс: 450078; Субъект РФ: Башкортостан; Город: Уфа; Улица: проспект Салавата Юлаева; Дом: 59; ";278202610;49,060708;55,807461;дом 59,проспект Салавата Юлаева улица,Уфа,Россия
"Страна: Российская Федерация; ОКАТО: 92425000000; Почтовый индекс: 423250; Субъект РФ: Татарстан; Город: Лениногорск; Улица: Чайковского; Дом: 45/11; ";1649011670;49,060708;55,807461;дом 45/11,Чайковского улица,Лениногорск,Россия
"Страна: Российская Федерация; ОКАТО: 92417000000; Почтовый индекс: 423521; Субъект РФ: Татарстан; Город: Заинский р-н, Заинск; Улица: Нариманова; Дом: 38а; ";1647015729;49,060708;55,807461;дом 38а,Нариманова улица,Заинский р-н, Заинск,Россия
195027, г. Санкт-Петербург, а/я 114;7806473608;49,060708;55,807461;А/Я 114, Д. А/Я 114, САНКТ-ПЕТЕРБУРГ, РОССИЯ
"Страна: Российская Федерация; ОКАТО: 92401379000; Почтовый индекс: 420126; Субъект РФ: Татарстан; Город: Казань; Улица: Ямашева; Дом: 76; ";1657193618;49,060708;55,807461;дом 76,Ямашева улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92417000000; Почтовый индекс: 423520; Субъект РФ: Татарстан; Город: Заинск; Улица: Южный; Дом: 1; ";1,64701E+11;49,060708;55,807461;дом 1,Южный улица,Заинск,Россия
"Страна: Российская Федерация; ОКАТО: 56401368000; Почтовый индекс: 440000; Субъект РФ: Пензенская; Город: Пенза; Улица: Московская; Дом: 70; ";5836682877;49,060708;55,807461;дом 70,Московская улица,Пенза,Россия
"Страна: Российская Федерация; ОКАТО: 92401367000; Почтовый индекс: 423574; Субъект РФ: Татарстан; Город: Нижнекамский р-н, Нижнекамск; Улица: Соболековская; Дом: 31; ";1651027029;49,060708;55,807461;дом 31,Соболековская улица,Нижнекамский р-н, Нижнекамск,Россия
